title,year,rating,directors,actors,genres
tt0053441,1959,6.7,nm0091430,"nm0000068,nm0200599",Western
tt1345836,2012,8.4,nm0634240,"nm0000288,nm0362766,nm0000198","Action,Thriller"
tt0109294,1994,5.8,nm0817811,"nm0000800,nm0001108,nm0000284","Action,Western"
tt0844457,2008,7.4,nm0836715,"nm0299811,nm0525518,nm0777649","Adventure,Drama"
tt0103069,1990,6.0,nm0000953,"nm0000313,nm0000961,nm0160177",Drama
tt0032155,1939,7.6,nm0000406,"nm0172287,nm0000020",Drama
tt1332026,2008,6.3,nm1537173,"nm0011476,nm0001682,nm0410273,nm0158030","Animation,Comedy,Family"
tt0036386,1942,6.6,nm0502752,"nm0001791,nm0002046,nm0001452,nm0000974","Action,Drama,War"
tt2512236,2014,4.6,nm4571354,"nm3910031,nm0000616,nm1456571","Drama,Sci-Fi,Thriller"
tt0085652,1983,6.1,nm0466793,nm0574468,"Drama,Thriller"
tt0071554,1974,5.3,nm0589228,"nm0001358,nm0000164,nm0039510","Comedy,Drama,Romance"
tt0076028,1977,5.8,nm0823630,"nm0004149,nm0875861,nm0308161","Action,Crime,Drama"
tt0268586,2001,4.2,nm0143984,"nm0000616,nm0431795","Action,Thriller"
tt0042192,1950,8.3,nm0000581,nm0001695,Drama
tt0039441,1947,6.3,nm0905729,"nm0000068,nm0127677",Western
tt1967651,2012,5.5,nm0383343,"nm0177396,nm2968655","Drama,Thriller"
tt0079758,1979,5.4,nm0001239,"nm0289343,nm0000800,nm0246004","Horror,Sci-Fi"
tt0935086,2007,6.6,nm0361135,nm0086129,Drama
tt0034458,1942,6.6,nm0782707,"nm0832011,nm0001682","Comedy,Family,Romance"
tt1583420,2011,6.1,nm0000158,nm0000158,"Comedy,Drama,Romance"
tt0053418,1959,5.3,nm0128715,"nm0176866,nm0223290,nm0041136","Crime,Drama"
tt0050997,1957,7.2,nm0745700,"nm0598971,nm0213581,nm0010514","Drama,History"
tt0111488,1994,5.3,nm0332392,"nm0000800,nm0000321,nm0000458","Crime,Drama,Thriller"
tt0068564,1971,5.7,nm0566671,"nm0035637,nm0190536,nm0020454","Drama,Romance,Sport"
tt0101874,1991,5.6,nm0821451,"nm0797725,nm0001185,nm0002994","Sci-Fi,Thriller"
tt0045555,1953,8.0,nm0000485,"nm0001229,nm0780038","Crime,Thriller"
tt0190521,2001,5.1,nm0163892,"nm0169753,nm1235140","Comedy,Drama,Romance"
tt0327890,2003,8.2,nm0341021,"nm0344435,nm0512305,nm0001524,nm0936353","Adventure,Drama,War"
tt1032817,2008,6.5,nm0007082,nm0947338,"Comedy,Drama,Romance"
tt0371257,2005,6.9,nm0286975,"nm0000191,nm0331516","Drama,Mystery,Thriller"
tt0050825,1957,8.4,nm0000040,"nm0000018,nm0576127,nm0579663,nm0534317","Drama,War"
tt0025799,1934,6.9,nm0564970,"nm0749476,nm0001211,nm0122675",Comedy
tt0033795,1941,5.7,nm0166058,"nm0249893,nm0447913,nm0000063","Drama,Romance,Sport"
tt0049841,1956,6.6,"nm0291035,nm0659085","nm0001362,nm0001695",Comedy
tt0455143,2003,7.2,nm0485637,"nm0000616,nm0000662,nm0175633,nm0005020,nm0898546,nm0637441","Crime,Drama,Mystery"
tt0116441,1996,7.3,nm0363553,"nm0000800,nm0000063,nm0001235,nm0764781","Crime,Drama"
tt0049019,1956,7.2,nm0496746,nm0185954,Drama
tt0065089,1969,4.2,nm0506423,"nm0001695,nm0263052,nm0019996,nm0175227","Horror,Mystery,Sci-Fi"
tt0275688,2001,6.0,nm0615231,"nm0427389,nm0625099,nm0935921","Action,Drama,Music"
tt0074608,1976,5.4,nm0753073,"nm0001001,nm0001285,nm0000323","Comedy,Crime"
tt0413267,2007,6.0,"nm3735491,nm0401203","nm0000196,nm0000552,nm0000104","Adventure,Animation,Comedy"
tt0066274,1970,5.4,nm0806915,"nm0001001,nm0016776",Drama
tt0066273,1970,6.0,nm0006452,"nm0000063,nm0516972,nm0934902",Drama
tt0041223,1949,5.9,nm0547446,"nm0000068,nm0619798,nm0430460","Adventure,History,Romance"
tt0118617,1997,7.1,"nm0089940,nm0325776","nm0000131,nm0000502,nm0001288","Adventure,Animation,Drama"
tt0188518,2000,5.9,nm0587669,"nm0001538,nm0004051,nm0383467","Drama,Thriller"
tt2446980,2015,6.6,nm0751102,"nm0000134,nm0177896,nm1183149",Drama
tt0040175,1948,6.9,nm0936404,"nm0000053,nm0696481,nm0000974","Action,Drama,Romance"
tt0377972,2004,7.2,nm0769522,"nm0000513,nm0000885,nm0725543",Drama
tt0212338,2000,7.0,nm0005366,"nm0001774,nm0000134","Comedy,Romance"
tt0061696,1967,6.6,nm0364252,"nm0001001,nm0835144",Thriller
tt0081505,1980,8.4,nm0000040,"nm0000197,nm0515950,nm0001079","Drama,Horror"
tt1400335,2010,5.0,nm0831546,"nm0000616,nm2934406,nm3471739","Comedy,Drama,Family"
tt0319262,2004,6.4,nm0000386,"nm0000598,nm0350453,nm0005231","Action,Adventure,Sci-Fi"
tt0108600,1993,6.8,nm0849290,"nm0155587,nm0945189,nm0497097","Action,Crime,Drama"
tt0114342,1995,6.8,nm0853546,"nm0000616,nm0367496",Drama
tt0071824,1974,6.2,nm0836328,"nm0000078,nm0000734","Action,Crime,Drama"
tt0073096,1975,6.5,nm0956052,"nm0000313,nm0341431,nm0000587","Comedy,Western"
tt0044872,1953,6.0,nm0270765,"nm0000068,nm0921879,nm0137023",Western
tt0033110,1940,7.0,nm0000923,"nm0001682,nm1306054","Comedy,Romance"
tt0046806,1954,6.8,nm0733476,"nm0000034,nm0545298,nm0001682","Drama,Romance,War"
tt2384688,2012,6.3,nm3168127,nm0128345,Drama
tt0068421,1972,7.4,nm0753073,"nm0000078,nm0001975,nm0001136","Adventure,Drama,Western"
tt0146838,1999,6.9,nm0000231,"nm0000199,nm0000598,nm0000249","Drama,Sport"
tt0179626,2001,6.1,nm0381273,"nm0000134,nm0122653,nm0001288,nm0000984","Action,Crime,Drama"
tt1907707,2012,6.0,nm1068020,"nm0996669,nm3691729,nm0371660,nm0000418","Crime,Drama"
tt0035020,1942,6.8,nm0637790,"nm0000020,nm0007217","Comedy,Romance"
tt0032558,1940,6.0,nm0001843,"nm0001195,nm0397397,nm0001695","Adventure,Romance"
tt0032553,1940,8.5,nm0000122,"nm0000122,nm0642988,nm0306786,nm0199787,nm0317970","Comedy,Drama,War"
tt0045086,1952,6.4,nm0437356,"nm0002046,nm0131713,nm0875861",Western
tt0086461,1983,5.5,nm0281507,"nm0000598,nm0789976","Action,Drama,Romance"
tt0043828,1951,6.2,nm0829038,"nm0000053,nm0002048","Drama,Romance"
tt0043829,1951,5.2,nm0637790,"nm0001682,nm0696481,nm0821041","Action,Romance,Western"
tt1007028,2008,6.6,nm0003620,"nm0736622,nm0732497,nm0066144","Comedy,Romance"
tt0019658,1929,5.5,nm0243295,"nm0245579,nm0835738",Drama
tt0092654,1986,6.6,nm0564319,"nm0000598,nm0000885,nm0000422","Comedy,Crime,Drama"
tt0463947,2005,4.4,nm0131064,"nm0000800,nm0751638,nm0281318,nm0001698","Action,Drama"
tt2957760,2017,6.2,nm1587590,"nm0047248,nm5831542,nm0000418","Action,Adventure,Crime"
tt0062975,1968,6.9,nm0568546,"nm0000071,nm0000020,nm0516972","Drama,Romance,Western"
tt0046729,1954,5.2,nm0554169,"nm0001682,nm0833865,nm0329433","Comedy,Sci-Fi"
tt1289437,2009,4.0,nm0553662,"nm0000174,nm0000800,nm0000616","Mystery,Thriller"
tt0071426,1974,4.8,nm0852676,"nm0001229,nm0226947,nm0815800,nm0529150","Drama,Mystery,Sci-Fi"
tt3734096,2012,7.2,nm4222154,"nm0242188,nm0286040,nm2635565",Sport
tt0044760,1952,6.8,nm0861703,"nm0001791,nm0001695","Adventure,Drama,History"
tt0041428,1949,6.6,nm0637790,"nm0000042,nm0136994",Drama
